,Unnamed: 0,coin,time,all,avgall,avg15,1,2,3,4,5,price,profit,loss,answer
23,23,HIGHUSDT,Sat Apr 23 14:20:48 2022,0.1438405075299534,0.557707644354076,0.9715747811781986,0.978270693535998,1.002694220053414,0.9596388438359844,0.9588063152458705,0.9584638332197264,4.545,4.7722500000000005,4.317749999999999,False
24,24,VOXELUSDT,Sat Apr 23 14:21:16 2022,1.1947030435881465,1.0734717935196243,0.9522405434511028,1.087364255978435,1.012339617887085,0.8923897265073678,0.8859067804809473,0.8832023364016792,1.3717,1.4402850000000005,1.303115,False
25,25,FXSUSDT,Sat Apr 23 14:29:16 2022,1.7979019412468282,1.6893451255529364,1.5807883098590445,1.3303856822224691,1.6740913461123523,1.6535667811803971,1.632409213797014,1.6134885259829892,29.6635,31.146675,28.180325,True
26,26,BICOUSDT,Sat Apr 23 14:29:17 2022,0.6519454557495954,0.862593559756254,1.0732416637629123,0.9685278660576456,1.0744354285142217,1.0983762566930204,1.1036498073337404,1.1212189602159348,1.315,1.38075,1.24925,False
27,27,FLUXUSDT,Sat Apr 23 14:29:26 2022,0.941646974997949,0.8653588915277192,0.7890708080574893,0.5909041164160823,0.7726644219524597,0.7932878000966985,0.8897456149234935,0.8987520868987126,1.3985,1.468425,1.3285749999999998,False
28,28,MCUSDT,Sat Apr 23 14:37:27 2022,0.1535328613188745,0.4684826399218539,0.7834324185248333,0.3829097836332378,0.7333657198924528,0.948381790258082,0.925240651169482,0.9272641476709116,2.015,2.11575,1.91425,False
29,29,SANTOSUSDT,Sat Apr 23 14:37:45 2022,0.7053843014810521,0.8613077142400899,1.0172311269991277,1.0739460229158475,1.175416280665138,0.9543974379609846,0.9412196186326992,0.9411762748209672,4.7965,5.036325000000001,4.556674999999999,False
30,30,ALCXUSDT,Sat Apr 23 14:45:36 2022,0.3128715431615807,0.9936346355127654,1.67439772786395,1.7938976303406822,1.697893959477906,1.686651950929361,1.616957078373272,1.5765880201985305,73.9,77.59500000000001,70.205,
31,31,PYRUSDT,Sat Apr 23 14:45:39 2022,0.6219208264994642,0.7516774265972953,0.8814340266951264,0.8708478797644897,0.8200882010711895,0.8576885120124598,0.9192677196890032,0.9392778209384904,11.56,12.138000000000002,10.982,False
32,32,RNDRUSDT,Sat Apr 23 14:45:57 2022,1.084567913242204,1.1429940333059947,1.2014201533697857,1.1439125852954275,1.144925296018639,1.197173344686826,1.2227665989983565,1.2983229418496784,1.9005,1.995525,1.805475,False
33,33,AMPUSDT,Sat Apr 23 14:53:52 2022,0.6132582531723442,0.8821002704731449,1.1509422877739457,1.0128564942360525,1.195820071192469,1.173453949786119,1.189837983117396,1.1827429405376926,0.02231,0.0234255,0.0211944999999999,False
34,34,JASMYUSDT,Sat Apr 23 14:53:53 2022,0.1884788380521668,0.4272306336783479,0.665982429304529,0.6405179793397986,0.6867544795848619,0.6679203783040271,0.664533406168709,0.6701859031252483,0.02305,0.0242025,0.0218975,True
35,35,PLAUSDT,Sat Apr 23 14:53:57 2022,0.3955998269677699,0.9999934407294816,1.6043870544911931,1.6586429213085625,1.7960039602443134,1.51819289278779,1.5263553162591246,1.5227401818561748,0.8825000000000001,0.926625,0.838375,
36,36,PORTOUSDT,Sat Apr 23 15:01:51 2022,0.3434954371106547,0.8148317398157991,1.2861680425209436,1.4399461629996009,1.209830937112027,1.2605275184121312,1.2603295325453268,1.2602060615356327,5.03625,5.2880625000000006,4.784437499999999,False
37,37,VGXUSDT,Sat Apr 23 15:01:52 2022,0.3270321091610795,0.7281337197428875,1.1292353303246956,0.8186905920880746,1.2241927753618282,1.264671213722174,1.1829037291435986,1.1557183413078016,1.379,1.44795,1.31005,
38,38,POWRUSDT,Sat Apr 23 15:02:21 2022,0.548155728482551,0.9439154477000462,1.3396751669175415,1.363610852128849,1.415434913602723,1.4063480336972665,1.2633702387327714,1.2496117964260982,0.52935,0.5558175,0.5028825,False
39,39,ENSUSDT,Sat Apr 23 15:10:04 2022,1.2759143921871412,1.2982230524681833,1.3205317127492255,1.3203255604779425,1.3770782427319288,1.3156888994863665,1.2950550536327363,1.2945108074171536,13.915,14.61075,13.21925,True
40,40,QIUSDT,Sat Apr 23 15:10:04 2022,0.1033635471765354,0.6428438561595172,1.182324165142499,1.2273944001415855,1.280077289659982,1.1433204374953043,1.1336563492484406,1.1271723491671817,0.04485,0.0470925,0.0426075,False
41,41,KP3RUSDT,Sat Apr 23 15:10:05 2022,1.0687804920081267,1.249048236407594,1.4293159808070617,1.3725249785646103,1.5370299562468888,1.421277525620482,1.4115519762464104,1.4041954673569153,379.41,398.3805,360.4395,
42,42,MOVRUSDT,Sat Apr 23 15:17:57 2022,0.2821476061305476,1.231248728937258,2.1803498517439683,2.323548320090569,2.289296684378073,2.110667887493785,2.0925728836082027,2.0856634831492147,54.150000000000006,56.85750000000001,51.4425,False
43,43,CITYUSDT,Sat Apr 23 15:18:10 2022,0.2215265591152328,3.436325444987148,6.651124330859062,16.177260638736755,6.010412991218301,3.9858864409517127,3.716433563953792,3.365628019434748,14.365,15.08325,13.64675,False
44,44,BNXUSDT,Sat Apr 23 15:26:00 2022,0.1442246679433145,1.2175494614952973,2.2908742550472803,2.2885439561788408,1.825074854866542,2.4682175392937675,2.44829714914811,2.42423777574914,102.45,107.5725,97.3275,
45,45,AUCTIONUSDT,Sat Apr 23 15:26:03 2022,0.1969359028983668,0.809506506774792,1.4220771106512171,1.7704812556863485,1.545129602588846,1.2772397188532982,1.2424820014449678,1.2750529746826258,13.05,13.7025,12.3975,False
46,46,CHESSUSDT,Sat Apr 23 15:34:16 2022,0.0890664873776019,0.5435406958460194,0.9980149043144368,1.2703153849468238,1.0391399133469486,0.8845682642781973,0.882744539859188,0.913306419141027,0.7415,0.7785750000000001,0.704425,False
47,47,ADXUSDT,Sat Apr 23 15:34:16 2022,3.1219982236577963,2.242322114781615,1.3626460059054335,1.800168406582424,1.3453699652397126,1.2145561981964743,1.2248715698675663,1.2282638896409912,0.3736,0.3922800000000001,0.35492,False
48,48,LAZIOUSDT,Sat Apr 23 15:34:24 2022,0.5807727871271717,0.9115320336585744,1.242291280189977,1.1233495354211795,1.2902821260032769,1.2735630481968407,1.2731911328242165,1.251070558504372,3.99265,4.1922825,3.7930175,False
49,49,RADUSDT,Sat Apr 23 15:42:18 2022,0.5089027420602319,0.8031787381301883,1.0974547342001446,0.9102869789620373,1.1181608841144028,1.1767945775788349,1.1400685436562332,1.141962686689216,4.453,4.67565,4.2303500000000005,True
50,50,RAREUSDT,Sat Apr 23 15:42:46 2022,0.1444114178992986,0.4806190048318939,0.8168265917644894,0.8371781815417513,0.8785921679079026,0.7724699137824861,0.7732386925412376,0.822654003049069,0.5765,0.605325,0.547675,True
51,51,FRONTUSDT,Sat Apr 23 15:50:38 2022,1.0148910004447855,1.7655413191454166,2.516191637846048,2.9427008086305326,2.764024510880715,2.3612961325562907,2.2515369459200487,2.261399791242649,0.5071,0.532455,0.481745,False
52,52,CVPUSDT,Sat Apr 23 15:50:42 2022,0.0518160728899098,0.7811077664696636,1.5103994600494173,1.785831763389968,1.8176264206383417,1.4195751091490256,1.274298840576678,1.2546651664930737,0.7455,0.7827750000000001,0.708225,
53,53,AGLDUSDT,Sat Apr 23 15:50:45 2022,0.2143218497934084,0.8056510085884816,1.396980167383555,1.6203182956739537,1.3805257326744438,1.356166938310223,1.323361909411391,1.3045279608477616,1.161,1.2190500000000002,1.10295,False
54,54,SYSUSDT,Sat Apr 23 15:58:53 2022,1.297903707788037,1.2746370466558905,1.2513703855237437,0.9859467683471792,1.1197915682033874,1.4240149745010464,1.3496661297434045,1.3774324868236991,0.4919,0.516495,0.4673049999999999,True
55,55,DFUSDT,Sat Apr 23 15:59:05 2022,0.0803875931185392,1.0383119917949226,1.996236390471306,3.080287226087156,2.0338922876881256,1.7379545848284252,1.5931498713111638,1.5358979824416603,0.0705,0.074025,0.066975,True
56,56,FIDAUSDT,Sat Apr 23 15:59:14 2022,0.2407509414706091,1.435830767070006,2.630910592669403,3.477352106855704,2.661014932050952,2.400468284463156,2.2990261684391697,2.316691471538032,1.3809999999999998,1.4500499999999998,1.3119499999999995,False
57,57,YGGUSDT,Sat Apr 23 16:07:03 2022,0.9100229482121388,1.4054732740606,1.9009235999090608,1.7851402942378074,2.072804743902207,1.8314147367573,1.8991969115570748,1.9160613130909177,1.9745,2.073225,1.875775,False
58,58,ILVUSDT,Sat Apr 23 16:07:14 2022,1.9861847570960565,2.258745609898899,2.5313064627017416,2.810366279959062,2.1691197480923385,2.6509316056328625,2.498321764642448,2.527792915181998,518.5,544.4250000000001,492.575,
59,59,VIDTUSDT,Sat Apr 23 16:15:01 2022,0.3238299855619696,0.4635825828648776,0.6033351801677856,0.6189133035468211,0.6133447519509225,0.5739837043834236,0.6049751572577481,0.6054589837000126,0.43025,0.4517625,0.4087375,True
60,60,IDEXUSDT,Sat Apr 23 16:15:32 2022,0.9209863444380983,0.896054579724026,0.8711228150099537,0.6263523858395037,0.9679486779019078,0.9202181867036232,0.9175481165206112,0.9235467080841224,0.1467149999999999,0.15405075,0.1393792499999999,False
61,61,USDPUSDT,Sat Apr 23 16:15:51 2022,0.88477086108085,0.8583413857251532,0.8319119103694563,0.8318958333886243,0.8319108185623979,0.8319141167135379,0.8319150864992275,0.8319236966834939,0.9998,1.04979,0.94981,
62,62,DYDXUSDT,Sat Apr 23 16:23:53 2022,1.0745159053707611,1.2484642369171115,1.422412568463462,1.4683069352359477,1.3879604189013528,1.4351759485222475,1.4193590031151924,1.4012605365425714,4.8345,5.076225000000001,4.592775,False
63,63,POLYUSDT,Sat Apr 23 16:24:01 2022,0.6347248662166142,1.2548964476510418,1.875068029085469,1.815817925380792,1.9585324532164907,1.8972892997324,1.8587738095181023,1.8449266575795624,0.43955,0.4615275,0.4175724999999999,True
64,64,ELFUSDT,Sat Apr 23 16:24:09 2022,0.3335687477908827,1.114367883939699,1.895167020088516,1.853098343368476,1.8676046287877068,1.9303061740083929,1.945671524081624,1.8791544301963783,0.38035,0.3993675,0.3613325,False
65,65,XECUSDT,Sat Apr 23 16:32:00 2022,0.7341688023623829,0.9155164892157296,1.096864176069076,0.968636137261405,1.1231217444672057,1.1206560709725264,1.1389774562547992,1.132929471389443,9.13e-05,9.5865e-05,8.673499999999999e-05,False
66,66,GNOUSDT,Sat Apr 23 16:32:01 2022,0.3126002589205986,0.5194396415009928,0.726279024081387,0.6835578599057118,0.7369411402368221,0.7341634057589443,0.7379942049106876,0.7387385095947689,331.25,347.8125,314.6875,
67,67,TRIBEUSDT,Sat Apr 23 16:32:04 2022,0.8208664400830967,2.8848679335207934,4.94886942695849,5.217612057013879,5.275366166679117,4.977157193395292,4.693565715303198,4.580646002400963,0.5211,0.5471550000000001,0.4950449999999999,
68,68,GHSTUSDT,Sat Apr 23 16:40:04 2022,0.2475558386115562,4.01413583364476,7.780715828677964,7.472317046111398,11.641267381130744,7.989403155237851,6.544623898681172,5.255967662228652,1.8985,1.993425,1.803575,
69,69,WAXPUSDT,Sat Apr 23 16:40:08 2022,0.3490305243138977,0.7707327596126948,1.192434994911492,1.1517579610355209,1.2774126839368545,1.26253292111731,1.1778126185917723,1.0926587898760016,0.27775,0.2916375,0.2638625,False
70,70,REQUSDT,Sat Apr 23 16:40:19 2022,0.7199747356235874,1.112490074061708,1.5050054124998282,1.524907970923803,1.5032011006160884,1.4997328282763926,1.495926471868421,1.5012586908144363,0.2177,0.228585,0.206815,False
71,71,MBOXUSDT,Sat Apr 23 16:48:17 2022,1.1837854900830544,1.2987950621936577,1.413804634304261,1.3589026906378654,1.411093858626471,1.3848052007420266,1.4336558515079911,1.4805655700069509,2.4345,2.556225,2.312775,False
72,72,FORUSDT,Sat Apr 23 16:48:43 2022,0.3922797107679006,0.6518162445425295,0.9113527783171584,0.9842288124196124,1.0256015655003827,0.9294505909568505,0.820040969404024,0.7974419533049225,0.0412499999999999,0.0433125,0.0391874999999999,False
73,73,QUICKUSDT,Sat Apr 23 16:48:48 2022,0.2413873675576202,0.3713740564318644,0.5013607453061086,0.562001006356554,0.5259793946314361,0.4928410982621212,0.4595368136270437,0.4664454136533881,175.55,184.3275,166.7725,False
74,74,FARMUSDT,Sat Apr 23 16:56:50 2022,0.331147058502264,0.6972682480334591,1.0633894375646542,1.2157828458581337,1.1508594980530071,1.0156580114583498,0.9614226764293852,0.9732241560243952,93.95,98.6475,89.2525,
75,75,RAYUSDT,Sat Apr 23 16:57:17 2022,0.5388913914641222,1.07724461555757,1.6155978396510176,1.62161022801522,1.6355936503011392,1.618084492606111,1.6005616840346688,1.6021391432979493,2.6425,2.7746250000000003,2.510375,False
76,76,ALPACAUSDT,Sat Apr 23 16:57:22 2022,0.6684614299235263,0.7920674429580395,0.9156734559925528,1.0214732629010863,0.9591854015441048,0.8576835529476456,0.8654910300388405,0.8745340325310872,0.60305,0.6332025,0.5728975,False
77,77,TVKUSDT,Sat Apr 23 17:05:14 2022,0.2578979974829435,0.7651325221523531,1.2723670468217627,1.2272988148328978,1.352981026899471,1.2350037938630287,1.268866154242145,1.2776854442712708,0.10335,0.1085175,0.0981824999999999,True
78,78,FLOWUSDT,Sat Apr 23 17:05:33 2022,0.3800298622633028,0.8077939339792521,1.2355580056952014,1.2260927676972857,1.2400735371310003,1.2377964590822064,1.2338591875611429,1.239968077004371,5.625,5.90625,5.34375,False
79,79,MINAUSDT,Sat Apr 23 17:05:42 2022,1.061360533894368,1.104931262436522,1.148501990978676,1.0893636084196667,1.1444543379872272,1.1536162851690357,1.1681730804215935,1.186902642895858,2.2795,2.393475,2.165525,False
80,80,CLVUSDT,Sat Apr 23 17:13:43 2022,0.1057997676566356,0.3851375475361199,0.6644753274156042,0.5305746750089084,0.7001128193068766,0.6904091551205292,0.6953506837973514,0.7059293038443554,0.3305,0.347025,0.313975,False
81,81,C98USDT,Sat Apr 23 17:13:47 2022,0.5607832643999978,0.749417108972523,0.938050953545048,0.943797856469648,0.9690773995387848,0.9159747959599908,0.9277886062125632,0.933616109544254,1.4935,1.568175,1.418825,False
82,82,QNTUSDT,Sat Apr 23 17:13:49 2022,0.6472816743085914,0.8015646554008571,0.9558476364931228,0.9314361968012688,1.00088330159454,0.9680780282068244,0.9340970534217772,0.944743602441204,107.85,113.2425,102.4575,False
83,83,BONDUSDT,Sat Apr 23 17:21:45 2022,0.240501291104954,0.5596971021960326,0.8788929132871113,1.102905739151239,0.8988996549871454,0.8486564097036045,0.7825838034541,0.7614189591394676,7.45,7.822500000000001,7.0775,False
84,84,DEXEUSDT,Sat Apr 23 17:21:50 2022,0.2123367092027732,0.4282241817559278,0.6441116543090823,0.4892971937781629,0.6195277714077926,0.5960746273057824,0.7584327256287388,0.7572259534249351,6.015,6.31575,5.71425,True
85,85,MLNUSDT,Sat Apr 23 17:22:28 2022,0.1194548405885422,0.6751725523772051,1.230890264165868,1.331910309272947,1.4628601639845618,1.1931090954631045,1.0918952525333272,1.0746764995753997,56.45,59.27250000000001,53.6275,True
86,86,PHAUSDT,Sat Apr 23 17:30:32 2022,0.6942757417949129,3.870480067622182,7.046684393449452,9.624843538344445,7.853324706514395,6.348099291790739,5.787872893063004,5.619281537534678,0.2753,0.289065,0.2615349999999999,True
87,87,ERNUSDT,Sat Apr 23 17:30:38 2022,0.4449281474075093,1.4667206771505288,2.4885132068935483,3.1702611511485728,2.681804548383946,2.2899699172475367,2.1642499421494623,2.136280475538224,4.545999999999999,4.7733,4.318699999999999,False
88,88,KLAYUSDT,Sat Apr 23 17:30:45 2022,0.4951936122509706,0.9199012314922532,1.344608850733536,1.3275792321063775,1.3468733743027697,1.3485567676971033,1.3477290904702852,1.352305789091144,0.9205,0.9665250000000002,0.874475,False
89,89,GTCUSDT,Sat Apr 23 17:38:58 2022,0.6254823758729703,0.8775390959854976,1.129595816098025,1.2253233278352524,1.133556863475959,1.100048942579953,1.0920859150908264,1.0969640315081348,6.0185,6.319425,5.717574999999999,False
90,90,TORNUSDT,Sat Apr 23 17:38:59 2022,0.9274898678531324,1.643140190857037,2.358790513860942,3.5533245394601134,2.5009013416657635,1.9901896656246776,1.8973696953026653,1.852167327251492,46.57,48.898500000000006,44.2415,True
91,91,XVGUSDT,Sat Apr 23 17:47:02 2022,0.3288316381197947,1.1833692101351734,2.037906782150552,2.263087499098268,2.320380090618388,2.090770233599184,1.8258743237584505,1.68942176367847,0.01017,0.0106785,0.0096615,False
92,92,ATAUSDT,Sat Apr 23 17:47:22 2022,0.8402530276591069,0.8866185077883901,0.9329839879176732,0.931502436029604,0.9373911707361764,0.8986314076911506,0.9496426579776434,0.947752267153792,0.36455,0.3827775,0.3463225,False
93,93,LPTUSDT,Sat Apr 23 17:55:15 2022,0.6143486019101865,1.1456946394085297,1.6770406769068729,1.7098373110067586,1.628642988030897,1.6992801815860132,1.672812205971499,1.6746306979391958,26.025,27.32625,24.72375,False
94,94,MASKUSDT,Sat Apr 23 17:55:32 2022,1.3782031448957537,1.2005402508228824,1.0228773567500111,1.041175027681564,1.0379334035726104,1.0100201669280189,1.013256955077749,1.0120012304901134,4.234,4.4457,4.0223,False
95,95,MDXUSDT,Sat Apr 23 17:55:48 2022,0.5600921636394153,1.1129914092372886,1.665890654835162,1.2919225763751725,1.6671459880697728,1.8452130162567428,1.9020774024985387,1.623094290975582,0.2185,0.229425,0.2075749999999999,False
96,96,ARUSDT,Sat Apr 23 18:04:05 2022,1.375729193183826,1.176194221660576,0.9766592501373256,0.9961222494001106,0.9545859682035032,0.9305940791403604,0.9745249933234664,1.027468960619187,28.505000000000003,29.930250000000004,27.07975,False
97,97,POLSUSDT,Sat Apr 23 18:04:12 2022,0.3653202471119511,0.61508459420059,0.8648489412892288,0.7418453070333024,0.8564500233775835,0.9816094973194804,0.9140694367646938,0.8302704419510848,1.289,1.3534500000000005,1.22455,False
98,98,SLPUSDT,Sat Apr 23 18:12:25 2022,0.0528955923435589,0.5230795228159572,0.9932634532883554,0.9857343905279192,1.0149213489570024,0.9873667387835178,0.9679702292303292,1.010324558943009,0.01585,0.0166425,0.0150575,False
99,99,SHIBUSDT,Sat Apr 23 18:12:27 2022,0.6244766333598989,0.8982840032316604,1.172091373103422,1.1620309525500216,1.1601958171597646,1.18139302586605,1.186918616221934,1.1699184537193397,2.4395e-05,2.561475e-05,2.317525e-05,False
100,100,ICPUSDT,Sat Apr 23 18:12:30 2022,1.680684322641362,1.420837317911462,1.160990313181562,1.130596648913581,1.157207458500155,1.1789509011599792,1.1726566372902267,1.1655399200438674,16.785,17.62425,15.94575,False
101,101,FORTHUSDT,Sat Apr 23 18:20:24 2022,0.1451202433247465,0.8820919677111807,1.619063692097615,2.451435100356896,1.6332383288608083,1.3732627072130434,1.2992373531009669,1.3381449709563602,5.845,6.13725,5.55275,False
102,102,BAKEUSDT,Sat Apr 23 18:20:28 2022,0.3614292283586861,0.8600268943415638,1.3586245603244411,1.3394013919941865,1.4111723628348545,1.3617200380486691,1.3600900848222033,1.3207389239222933,0.8594999999999999,0.902475,0.816525,False
103,103,BURGERUSDT,Sat Apr 23 18:20:36 2022,0.1924500708020299,0.7774401284758652,1.3624301861497004,1.737628831976646,1.6993895334239812,1.2285025545522543,1.1024864244555028,1.044143586340117,1.392,1.4616,1.3223999999999998,False
104,104,BARUSDT,Sat Apr 23 18:28:33 2022,0.1700055939205449,0.2922758940667499,0.4145461942129549,0.4294290440280514,0.4513170786267202,0.3981425338040157,0.403257061014975,0.3905852535910122,6.255,6.56775,5.94225,False
105,105,BTGUSDT,Sat Apr 23 18:28:39 2022,0.6965206264367934,1.4473731507738616,2.1982256751109297,2.1311046145335704,2.414838748210488,2.3788090025459354,2.06639830051208,1.9999777097525748,33.67,35.353500000000004,31.9865,False
106,106,MIRUSDT,Sat Apr 23 18:28:51 2022,0.6360499124308737,0.7177823224605471,0.7995147324902203,0.7265761928245514,0.8176542245480056,0.8140001838907476,0.8184609309395973,0.8208821302481998,1.366,1.4343,1.2977,False
107,107,TLMUSDT,Sat Apr 23 18:37:01 2022,0.3445327249616978,0.8124676977640417,1.2804026705663856,1.4009277952150796,1.2565080953331138,1.2654065680360949,1.246526358462844,1.2326445357847948,0.09625,0.1010625,0.0914374999999999,False
108,108,AUTOUSDT,Sat Apr 23 18:44:50 2022,0.3690298523593208,1.046744680334479,1.724459508309638,2.597660683708523,1.8456433142245123,1.5142975568232286,1.3578922685057768,1.306803718286148,385.45,404.7225,366.1775,False
109,109,PUNDIXUSDT,Sat Apr 23 18:44:53 2022,0.2301015448785746,0.9467492233688382,1.6633969018591015,1.808101809418932,1.6059720184547714,1.6315489099631262,1.6350460243339515,1.636315747124728,0.8534999999999999,0.8961749999999999,0.8108249999999999,True
110,110,TKOUSDT,Sat Apr 23 18:45:02 2022,0.3505119937404202,1.4514369281706812,2.552361862600942,2.817598421627798,2.9466618994575984,2.5891330564923867,2.2466506320991293,2.1617653033278,0.7095,0.744975,0.674025,False
111,111,SUPERUSDT,Sat Apr 23 18:52:59 2022,2.17305898090254,1.9166075408481804,1.6601561007938217,1.5921811394405645,1.6408408417926563,1.614500817510486,1.7361844953856007,1.7170732098398014,0.5914999999999999,0.6210749999999999,0.5619249999999999,False
112,112,EPSUSDT,Sat Apr 23 18:53:05 2022,0.5474248090317229,1.13427520058655,1.721125592141377,1.414586702307158,1.9257193671996944,1.71866750935393,1.794548433406886,1.7521059484392163,0.22815,0.2395575,0.2167424999999999,False
113,113,CFXUSDT,Sat Apr 23 18:53:09 2022,0.6673278434340458,1.7607879557529331,2.8542480680718207,3.3772827369315883,3.002924853317685,2.9010406271311457,2.574570772945387,2.4154213500332964,0.16645,0.1747725,0.1581274999999999,False
114,114,RAMPUSDT,Sat Apr 23 19:01:00 2022,0.2792114108226248,0.5567707015156664,0.8343299922087081,0.8261271922974252,0.8888033509584666,0.8174919862816338,0.8154246437643354,0.8238027877416791,0.0923499999999999,0.0969674999999999,0.0877324999999999,True
115,115,PERPUSDT,Sat Apr 23 19:01:02 2022,0.2206513320547535,0.4600760206291529,0.6995007092035523,0.6232240111531895,0.6886394647981285,0.7110674423583339,0.735298433211399,0.7392741944967106,4.385,4.60425,4.165749999999999,False
